EL= 2.250E+00
150.0      5.867E-03       5.600E-01      -1.751E-03  2.904E-01  5.271E-02  3.256E-02
160.0      4.111E-03       3.727E-01      -1.858E-03  4.271E-01  5.955E-02  2.239E-02
170.0      2.972E-03       1.326E-01      -1.370E-03  6.038E-01  4.563E-02  8.134E-03
180.0      2.577E-03       5.281E-22       9.431E-14  7.017E-01 -3.183E-12  3.262E-23
EL= 3.000E+00
0.0      2.058E-03       0.000E+00       0.000E+00  6.957E-01  0.000E+00  0.000E+00
10.0      2.662E-03       2.269E-01       1.864E-03  5.280E-01 -8.051E-02  1.498E-02
20.0      4.397E-03       5.315E-01       2.120E-03  3.042E-01 -8.586E-02  3.410E-02
30.0      7.036E-03       7.068E-01       1.784E-03  1.775E-01 -6.489E-02  4.331E-02
40.0      1.024E-02       7.981E-01       1.393E-03  1.140E-01 -4.363E-02  4.609E-02
50.0      1.359E-02       8.477E-01       1.047E-03  8.169E-02 -2.718E-02  4.575E-02
60.0      1.668E-02       8.757E-01       7.473E-04  6.517E-02 -1.559E-02  4.416E-02
70.0      1.911E-02       8.914E-01       4.790E-04  5.695E-02 -7.914E-03  4.236E-02
80.0      2.060E-02       8.992E-01       2.281E-04  5.337E-02 -2.916E-03  4.102E-02
90.0      2.099E-02       9.011E-01      -1.763E-05  5.272E-02  7.268E-04  4.049E-02
100.0      2.024E-02       8.975E-01      -2.691E-04  5.455E-02  4.391E-03  4.087E-02
110.0      1.845E-02       8.877E-01      -5.373E-04  5.947E-02  9.443E-03  4.206E-02
120.0      1.586E-02       8.695E-01      -8.344E-04  6.941E-02  1.719E-02  4.366E-02
130.0      1.276E-02       8.383E-01      -1.174E-03  8.830E-02  2.879E-02  4.501E-02
140.0      9.541E-03       7.842E-01      -1.568E-03  1.240E-01  4.508E-02  4.501E-02
150.0      6.557E-03       6.866E-01      -2.005E-03  1.922E-01  6.559E-02  4.181E-02
160.0      4.149E-03       5.055E-01      -2.350E-03  3.234E-01  8.448E-02  3.222E-02
170.0      2.589E-03       2.083E-01      -2.004E-03  5.422E-01  7.625E-02  1.367E-02
180.0      2.049E-03       9.088E-22       1.512E-13  6.965E-01 -5.861E-12  6.020E-23
EL= 3.500E+00
0.0      1.473E-03       0.000E+00       0.000E+00  6.790E-01  0.000E+00  0.000E+00
10.0      2.290E-03       3.562E-01       2.049E-03  4.167E-01 -1.431E-01  2.686E-02
20.0      4.630E-03       6.810E-01       1.902E-03  1.800E-01 -1.210E-01  4.924E-02
30.0      8.182E-03       8.190E-01       1.445E-03  8.362E-02 -7.829E-02  5.534E-02
40.0      1.248E-02       8.809E-01       1.071E-03  4.482E-02 -4.572E-02  5.440E-02
50.0      1.696E-02       9.121E-01       7.778E-04  2.922E-02 -2.380E-02  5.067E-02
60.0      2.105E-02       9.289E-01       5.368E-04  2.372E-02 -1.032E-02  4.620E-02
70.0      2.425E-02       9.382E-01       3.247E-04  2.256E-02 -3.133E-03  4.218E-02
80.0      2.618E-02       9.427E-01       1.258E-04  2.292E-02 -1.577E-04  3.943E-02
90.0      2.662E-02       9.436E-01      -7.192E-05  2.343E-02  7.070E-04  3.840E-02
100.0      2.555E-02       9.413E-01      -2.792E-04  2.374E-02  1.604E-03  3.925E-02
110.0      2.313E-02       9.354E-01      -5.069E-04  2.434E-02  4.674E-03  4.182E-02
120.0      1.965E-02       9.242E-01      -7.688E-04  2.680E-02  1.200E-02  4.561E-02
130.0      1.555E-02       9.046E-01      -1.083E-03  3.424E-02  2.561E-02  4.982E-02
140.0      1.129E-02       8.693E-01      -1.477E-03  5.297E-02  4.751E-02  5.317E-02
150.0      7.368E-03       8.004E-01      -1.981E-03  9.708E-02  7.946E-02  5.355E-02
160.0      4.211E-03       6.519E-01      -2.566E-03  2.018E-01  1.194E-01  4.666E-02
170.0      2.168E-03       3.254E-01      -2.649E-03  4.410E-01  1.343E-01  2.428E-02
180.0      1.461E-03       1.666E-21       2.344E-13  6.817E-01 -1.223E-11  1.261E-22
EL= 4.000E+00
0.0      1.156E-03       0.000E+00       0.000E+00  6.554E-01  0.000E+00  0.000E+00
10.0      2.067E-03       4.398E-01       1.482E-03  3.355E-01 -1.986E-01  3.758E-02
20.0      4.673E-03       7.515E-01       1.229E-03  1.127E-01 -1.467E-01  6.098E-02
30.0      8.621E-03       8.647E-01       8.933E-04  3.791E-02 -8.669E-02  6.446E-02
40.0      1.338E-02       9.124E-01       6.471E-04  1.282E-02 -4.536E-02  6.062E-02
50.0      1.833E-02       9.357E-01       4.608E-04  6.170E-03 -1.921E-02  5.410E-02
60.0      2.283E-02       9.481E-01       3.072E-04  6.827E-03 -4.442E-03  4.713E-02
70.0      2.632E-02       9.548E-01       1.693E-04  9.827E-03  1.948E-03  4.113E-02
80.0      2.838E-02       9.580E-01       3.571E-05  1.260E-02  2.728E-03  3.708E-02
90.0      2.881E-02       9.586E-01      -1.022E-04  1.385E-02  6.942E-04  3.560E-02
100.0      2.757E-02       9.569E-01      -2.524E-04  1.322E-02 -1.297E-03  3.687E-02
110.0      2.486E-02       9.524E-01      -4.235E-04  1.121E-02 -3.898E-04  4.068E-02
120.0      2.102E-02       9.440E-01      -6.268E-04  9.279E-03  6.193E-03  4.643E-02
130.0      1.650E-02       9.292E-01      -8.790E-04  1.031E-02  2.118E-02  5.309E-02
140.0      1.185E-02       9.020E-01      -1.207E-03  1.983E-02  4.743E-02  5.919E-02
150.0      7.564E-03       8.476E-01      -1.650E-03  5.017E-02  8.824E-02  6.238E-02
160.0      4.128E-03       7.222E-01      -2.238E-03  1.347E-01  1.452E-01  5.785E-02
170.0      1.908E-03       4.012E-01      -2.573E-03  3.667E-01  1.859E-01  3.384E-02
180.0      1.141E-03       2.315E-21       2.567E-13  6.613E-01 -1.920E-11  1.987E-22
EL= 4.500E+00
0.0      9.605E-04       0.000E+00       0.000E+00  6.251E-01  0.000E+00  0.000E+00
10.0      1.898E-03       4.932E-01       3.788E-04  2.741E-01 -2.485E-01  4.739E-02
20.0      4.581E-03       7.891E-01       2.964E-04  6.882E-02 -1.688E-01  7.147E-02
